"","row_id","establishment_id","inspection_id","establishment_name","establishmenttype","establishment_address","establishment_status","minimum_inspections_peryear","infraction_details","inspection_date","severity","action","court_outcome","amount_fined"
"910",910,9001280,103676498,"BEATTY BUDDIES DAYCARE","Child Care - Catered","55 WOODINGTON AVE ","Pass",2,"","2016-02-23","","","",""
"911",911,9001280,103815297,"BEATTY BUDDIES DAYCARE","Child Care - Catered","55 WOODINGTON AVE ","Pass",2,"","2016-09-19","","","",""
"912",912,9001342,103612605,"MAC'S CONVENIENCE STORE","Food Store (Convenience / Variety)","4710 JANE ST ","Pass",1,"Operator fail to properly wash surfaces in rooms","2015-11-19","M - Minor","Notice to Comply"," "," "
"913",913,9001342,103768030,"MAC'S CONVENIENCE STORE","Food Store (Convenience / Variety)","4710 JANE ST ","Pass",1,"","2016-07-11","","","",""
"914",914,9001346,103835478,"BECKER'S","Food Store (Convenience / Variety)","2825 WESTON RD ","Pass",1,"","2016-10-22","","","",""
"915",915,9001350,103535887,"BEDFORD ACADEMY","Restaurant","36 PRINCE ARTHUR AVE ","Pass",3,"Operator fail to properly maintain rooms","2015-07-21","M - Minor","Notice to Comply"," "," "
"916",916,9001350,103535887,"BEDFORD ACADEMY","Restaurant","36 PRINCE ARTHUR AVE ","Pass",3,"Operator fail to properly wash equipment","2015-07-21","M - Minor","Notice to Comply"," "," "
"917",917,9001350,103619264,"BEDFORD ACADEMY","Restaurant","36 PRINCE ARTHUR AVE ","Pass",3,"Operator fail to provide proper equipment","2015-12-01","M - Minor","Notice to Comply"," "," "
"918",918,9001350,103688140,"BEDFORD ACADEMY","Restaurant","36 PRINCE ARTHUR AVE ","Pass",3,"","2016-03-10","","","",""
"919",919,9001350,103770191,"BEDFORD ACADEMY","Restaurant","36 PRINCE ARTHUR AVE ","Pass",3,"Operator fail to properly maintain rooms","2016-07-13","M - Minor","Notice to Comply"," "," "
"920",920,9001350,103866560,"BEDFORD ACADEMY","Restaurant","36 PRINCE ARTHUR AVE ","Pass",3,"","2016-12-13","","","",""
"921",921,9001354,103647962,"BEECH BROS. LTD","Food Depot","23 CANMOTOR AVE ","Pass",1,"Operator fail to properly wash surfaces in rooms","2016-01-20","M - Minor","Notice to Comply"," "," "
"922",922,9001368,103489843,"BELGIAN CHOCOLATE SHOP","Food Processing Plant","2455 QUEEN ST E","Pass",2,"","2015-05-15","","","",""
"923",923,9001368,103615491,"BELGIAN CHOCOLATE SHOP","Food Processing Plant","2455 QUEEN ST E","Pass",2,"","2015-11-24","","","",""
"924",924,9001368,103728914,"BELGIAN CHOCOLATE SHOP","Food Processing Plant","2455 QUEEN ST E","Pass",2,"","2016-05-13","","","",""
"925",925,9001368,103867856,"BELGIAN CHOCOLATE SHOP","Food Processing Plant","2455 QUEEN ST E","Pass",2,"Operator fail to properly wash equipment","2016-12-15","M - Minor","Notice to Comply"," "," "
"926",926,9001377,103673461,"BELLAMY SMOKE & GIFT","Food Store (Convenience / Variety)","200 BELLAMY RD N","Pass",1,"Fail to hold a valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(b)","2016-02-17","NA - Not Applicable","Notice to Comply"," "," "
"927",927,9001377,103673461,"BELLAMY SMOKE & GIFT","Food Store (Convenience / Variety)","200 BELLAMY RD N","Pass",1,"Operator fail to properly maintain rooms","2016-02-17","M - Minor","Notice to Comply"," "," "
"928",928,9001377,103673461,"BELLAMY SMOKE & GIFT","Food Store (Convenience / Variety)","200 BELLAMY RD N","Pass",1,"Operator fail to provide proper equipment","2016-02-17","M - Minor","Notice to Comply"," "," "
"929",929,9001377,103673461,"BELLAMY SMOKE & GIFT","Food Store (Convenience / Variety)","200 BELLAMY RD N","Pass",1,"Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5)","2016-02-17","NA - Not Applicable","Notice to Comply"," "," "
"930",930,9001381,103561943,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Pass",3,"Operator fail to properly maintain equipment(NON-FOOD)","2015-08-31","M - Minor","Notice to Comply"," "," "
"931",931,9001381,103561943,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Pass",3,"Operator fail to properly maintain rooms","2015-08-31","M - Minor","Notice to Comply"," "," "
"932",932,9001381,103634784,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Pass",3,"Operator fail to properly maintain rooms","2015-12-29","M - Minor","Notice to Comply"," "," "
"933",933,9001381,103634784,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Pass",3,"Operator fail to provide proper equipment","2015-12-29","M - Minor","Notice to Comply"," "," "
"934",934,9001381,103715039,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Conditional Pass",3,"Operator fail to ensure food is not contaminated/adulterated","2016-04-22","C - Crucial","Notice to Comply"," "," "
"935",935,9001381,103715039,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Conditional Pass",3,"Operator fail to maintain hazardous food(s) at 4C (40F) or colder.","2016-04-22","C - Crucial","Notice to Comply"," "," "
"936",936,9001381,103715039,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Conditional Pass",3,"Operator fail to properly maintain rooms","2016-04-22","M - Minor","Notice to Comply"," "," "
"937",937,9001381,103715039,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Conditional Pass",3,"Operator fail to properly wash large utensils","2016-04-22","S - Significant","Notice to Comply"," "," "
"938",938,9001381,103715039,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Conditional Pass",3,"Operator fail to use proper procedure(s) to ensure food safety","2016-04-22","S - Significant","Notice to Comply"," "," "
"939",939,9001381,103715121,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Pass",3,"Operator fail to properly maintain rooms","2016-04-25","M - Minor","Notice to Comply"," "," "
"940",940,9001381,103715121,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Pass",3,"Operator fail to properly wash equipment","2016-04-25","M - Minor","Notice to Comply"," "," "
"941",941,9001381,103715121,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Pass",3,"Operator fail to provide proper equipment","2016-04-25","M - Minor","Notice to Comply"," "," "
"942",942,9001381,103807952,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Conditional Pass",3,"Operator fail to provide properly equipped mechanical washer","2016-08-31","S - Significant","Notice to Comply"," "," "
"943",943,9001381,103807952,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Conditional Pass",3,"Operator fail to use proper utensils to ensure food safety","2016-08-31","S - Significant","Notice to Comply"," "," "
"944",944,9001381,103807954,"BELLISSIMO PIZZA","Restaurant","160 THE ESPLANADE  ","Pass",3,"","2016-09-01","","","",""
"945",945,9001383,103510150,"BELMONT HOUSE","Retirement Homes(Licensed)","55 BELMONT ST ","Pass",3,"","2015-06-12","","","",""
"946",946,9001383,103573896,"BELMONT HOUSE","Retirement Homes(Licensed)","55 BELMONT ST ","Pass",3,"","2015-09-18","","","",""
"947",947,9001383,103701881,"BELMONT HOUSE","Retirement Homes(Licensed)","55 BELMONT ST ","Pass",3,"","2016-04-04","","","",""
"948",948,9001383,103788611,"BELMONT HOUSE","Retirement Homes(Licensed)","55 BELMONT ST ","Pass",3,"","2016-08-04","","","",""
"949",949,9001383,103870583,"BELMONT HOUSE","Retirement Homes(Licensed)","55 BELMONT ST ","Pass",3,"","2016-12-20","","","",""
"950",950,9001383,103943347,"BELMONT HOUSE","Retirement Homes(Licensed)","55 BELMONT ST ","Pass",3,"","2017-04-04","","","",""
"951",951,9001395,103549463,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to properly maintain mechanical washer","2015-08-13","S - Significant","Notice to Comply"," "," "
"952",952,9001395,103549463,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to properly maintain rooms","2015-08-13","M - Minor","Notice to Comply"," "," "
"953",953,9001395,103549463,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to properly wash equipment","2015-08-13","M - Minor","Notice to Comply"," "," "
"954",954,9001395,103549463,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to properly wash surfaces in rooms","2015-08-13","M - Minor","Notice to Comply"," "," "
"955",955,9001395,103549463,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to provide adequate pest control","2015-08-13","S - Significant","Notice to Comply"," "," "
"956",956,9001395,103549463,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to provide hand washing supplies","2015-08-13","S - Significant","Notice to Comply"," "," "
"957",957,9001395,103550629,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Pass",3,"Operator fail to properly wash surfaces in rooms","2015-10-02","M - Minor","Notice to Comply"," "," "
"958",958,9001395,103628204,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Pass",3,"","2015-12-03","","","",""
"959",959,9001395,103718539,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to ensure food is not contaminated/adulterated","2016-04-28","C - Crucial","Notice to Comply"," "," "
"960",960,9001395,103718539,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to properly maintain equipment","2016-04-28","S - Significant","Notice to Comply"," "," "
"961",961,9001395,103718539,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to properly maintain rooms","2016-04-28","M - Minor","Notice to Comply"," "," "
"962",962,9001395,103718539,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to properly wash surfaces in rooms","2016-04-28","M - Minor","Notice to Comply"," "," "
"963",963,9001395,103718974,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Pass",3,"","2016-05-02","","","",""
"964",964,9001395,103823250,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to maintain hazardous food(s) at 4C (40F) or colder.","2016-10-03","C - Crucial","Notice to Comply"," "," "
"965",965,9001395,103823250,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to properly maintain rooms","2016-10-03","M - Minor","Notice to Comply"," "," "
"966",966,9001395,103823250,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to provide accurate indicating thermometer(s)","2016-10-03","S - Significant","Corrected During Inspection"," "," "
"967",967,9001395,103823250,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Conditional Pass",3,"Operator fail to provide hand washing supplies","2016-10-03","S - Significant","Corrected During Inspection"," "," "
"968",968,9001395,103823783,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Pass",3,"","2016-10-04","","","",""
"969",969,9001395,103876668,"BENDALE ACRES KITCHEN","Institutional Food Service","2920 LAWRENCE AVE E","Pass",3,"","2017-01-04","","","",""
"970",970,9001399,103800211,"BENDALE BUSINESS AND TECHNICAL INSTITUTE","Secondary School Food Services","1555 MIDLAND AVE ","Pass",2,"Operator fail to provide accurate indicating thermometer(s)","2016-10-04","S - Significant","Corrected During Inspection"," "," "
"971",971,9001399,103800211,"BENDALE BUSINESS AND TECHNICAL INSTITUTE","Secondary School Food Services","1555 MIDLAND AVE ","Pass",2,"Operator fail to provide washroom supplies","2016-10-04","S - Significant","Corrected During Inspection"," "," "
"972",972,9001399,103800211,"BENDALE BUSINESS AND TECHNICAL INSTITUTE","Secondary School Food Services","1555 MIDLAND AVE ","Pass",2,"Operator fail to use proper procedure(s) to ensure food safety","2016-10-04","S - Significant","Corrected During Inspection"," "," "
"973",973,9001399,103919739,"BENDALE BUSINESS AND TECHNICAL INSTITUTE","Secondary School Food Services","1555 MIDLAND AVE ","Pass",2,"","2017-03-16","","","",""
"974",974,9001404,103561452,"ROYAL YORK/BENIHANA","Restaurant","100 FRONT ST W","Pass",3,"Operator fail to provide proper equipment","2015-08-31","M - Minor","Notice to Comply"," "," "
"975",975,9001404,103609665,"ROYAL YORK/BENIHANA","Restaurant","100 FRONT ST W","Pass",3,"","2015-11-16","","","",""
"976",976,9001404,103696284,"ROYAL YORK/BENIHANA","Restaurant","100 FRONT ST W","Pass",3,"FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2016-03-24","S - Significant","Corrected During Inspection"," "," "
"977",977,9001404,103790102,"ROYAL YORK/BENIHANA","Restaurant","100 FRONT ST W","Pass",3,"OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2016-08-08","S - Significant","Corrected During Inspection"," "," "
"978",978,9001404,103854858,"ROYAL YORK/BENIHANA","Restaurant","100 FRONT ST W","Pass",3,"","2016-11-25","","","",""
"979",979,9001425,103786982,"BERNARD'S PILIPINO SPECIALTIES","Food Take Out","1534 QUEEN ST W","Conditional Pass",3,"Fail to hold a valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(b)","2016-08-16","NA - Not Applicable","Notice to Comply"," "," "
"980",980,9001425,103786982,"BERNARD'S PILIPINO SPECIALTIES","Food Take Out","1534 QUEEN ST W","Conditional Pass",3,"Operator fail to properly maintain rooms","2016-08-16","M - Minor","Notice to Comply"," "," "
"981",981,9001425,103786982,"BERNARD'S PILIPINO SPECIALTIES","Food Take Out","1534 QUEEN ST W","Conditional Pass",3,"Operator fail to properly wash equipment","2016-08-16","M - Minor","Notice to Comply"," "," "
"982",982,9001425,103786982,"BERNARD'S PILIPINO SPECIALTIES","Food Take Out","1534 QUEEN ST W","Conditional Pass",3,"Operator fail to properly wash surfaces in rooms","2016-08-16","M - Minor","Notice to Comply"," "," "
"983",983,9001425,103786982,"BERNARD'S PILIPINO SPECIALTIES","Food Take Out","1534 QUEEN ST W","Conditional Pass",3,"Operator fail to provide separate handwashing sink(s)","2016-08-16","S - Significant","Notice to Comply"," "," "
"984",984,9001425,103794959,"BERNARD'S PILIPINO SPECIALTIES","Food Take Out","1534 QUEEN ST W","Conditional Pass",3,"Operator fail to ensure room kept free from materials not regularly used O. Reg  562/90 Sec. 59(e)(i)","2016-08-24","M - Minor","Notice to Comply"," "," "
"985",985,9001425,103794959,"BERNARD'S PILIPINO SPECIALTIES","Food Take Out","1534 QUEEN ST W","Conditional Pass",3,"Operator fail to properly maintain equipment","2016-08-24","S - Significant","Notice to Comply"," "," "
"986",986,9001425,103794959,"BERNARD'S PILIPINO SPECIALTIES","Food Take Out","1534 QUEEN ST W","Conditional Pass",3,"Operator fail to properly wash surfaces in rooms","2016-08-24","M - Minor","Notice to Comply"," "," "
"987",987,9001425,103800685,"BERNARD'S PILIPINO SPECIALTIES","Food Take Out","1534 QUEEN ST W","Pass",3,"Operator fail to ensure room kept free from equipment not regularly used O. Reg  562/90 Sec. 59(e)(i)","2016-09-08","M - Minor","Notice to Comply"," "," "
"988",988,9001425,103800685,"BERNARD'S PILIPINO SPECIALTIES","Food Take Out","1534 QUEEN ST W","Pass",3,"Operator fail to properly wash surfaces in rooms","2016-09-08","M - Minor","Notice to Comply"," "," "
"989",989,9001427,103571966,"Berner Trail Early Learning & Child Care Centre","Child Care - Food Preparation","120 BERNER TRL ","Pass",2,"","2015-08-31","","","",""
"990",990,9001427,103618327,"Berner Trail Early Learning & Child Care Centre","Child Care - Food Preparation","120 BERNER TRL ","Pass",2,"Operator fail to properly maintain rooms","2015-11-27","M - Minor","Notice to Comply"," "," "
"991",991,9001427,103618327,"Berner Trail Early Learning & Child Care Centre","Child Care - Food Preparation","120 BERNER TRL ","Pass",2,"Operator fail to provide proper equipment","2015-11-27","M - Minor","Notice to Comply"," "," "
"992",992,9001427,103698275,"Berner Trail Early Learning & Child Care Centre","Child Care - Food Preparation","120 BERNER TRL ","Pass",2,"Operator fail to provide proper equipment","2016-03-30","M - Minor","Notice to Comply"," "," "
"993",993,9001427,103783759,"Berner Trail Early Learning & Child Care Centre","Child Care - Food Preparation","120 BERNER TRL ","Pass",2,"","2016-08-22","","","",""
"994",994,9001427,103867158,"Berner Trail Early Learning & Child Care Centre","Child Care - Food Preparation","120 BERNER TRL ","Pass",2,"","2016-12-14","","","",""
"995",995,9001427,103935594,"Berner Trail Early Learning & Child Care Centre","Child Care - Food Preparation","120 BERNER TRL ","Pass",2,"","2017-03-23","","","",""
"996",996,9001428,103583007,"BERRIES & BLOOMS YORK UNIVERSITY","Food Take Out","4700 KEELE ST ","Pass",2,"Operator fail to properly wash equipment","2015-10-01","M - Minor","Notice to Comply"," "," "
"997",997,9001428,103670028,"BERRIES & BLOOMS YORK UNIVERSITY","Food Take Out","4700 KEELE ST ","Pass",2,"FAIL TO USE UTENSILS TO AVOID HAND CONTACT WITH FOOD O. REG  562/90 SEC. 24","2016-02-10","S - Significant","Corrected During Inspection"," "," "
"998",998,9001428,103670028,"BERRIES & BLOOMS YORK UNIVERSITY","Food Take Out","4700 KEELE ST ","Pass",2,"OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2016-02-10","S - Significant","Corrected During Inspection"," "," "
"999",999,9001428,103670028,"BERRIES & BLOOMS YORK UNIVERSITY","Food Take Out","4700 KEELE ST ","Pass",2,"Operator fail to properly wash equipment","2016-02-10","M - Minor","Notice to Comply"," "," "
"1000",1000,9001428,103821467,"BERRIES & BLOOMS YORK UNIVERSITY","Food Take Out","4700 KEELE ST ","Pass",2,"Operator fail to properly wash equipment","2016-09-28","M - Minor","Notice to Comply"," "," "
"1001",1001,9001428,103874213,"BERRIES & BLOOMS YORK UNIVERSITY","Food Take Out","4700 KEELE ST ","Pass",2,"Operator fail to properly maintain equipment(NON-FOOD)","2017-01-19","M - Minor","Notice to Comply"," "," "
"1002",1002,9001428,103874213,"BERRIES & BLOOMS YORK UNIVERSITY","Food Take Out","4700 KEELE ST ","Pass",2,"Operator fail to properly wash surfaces in rooms","2017-01-19","M - Minor","Notice to Comply"," "," "
"1003",1003,9001428,103874213,"BERRIES & BLOOMS YORK UNIVERSITY","Food Take Out","4700 KEELE ST ","Pass",2,"Operator fail to provide proper equipment","2017-01-19","M - Minor","Notice to Comply"," "," "
"1005",1005,9001460,103573201,"BEST WESTERN","Banquet Facility","808 MOUNT PLEASANT RD ","Pass",2,"FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2015-09-18","S - Significant","Corrected During Inspection"," "," "
